,id,year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour,name
1161,1161,2013,1,2,1056.0,1100,-4.0,1334.0,1400,-26.0,UA,1605,N11206,EWR,LAS,314.0,2227,11,0,2013-01-02 11:00:00,United Air Lines Inc.
1162,1162,2013,1,2,1056.0,1100,-4.0,1202.0,1216,-14.0,US,2171,N957UW,LGA,DCA,47.0,214,11,0,2013-01-02 11:00:00,US Airways Inc.
1163,1163,2013,1,2,1056.0,1059,-3.0,1421.0,1355,26.0,UA,1143,N67134,EWR,PBI,187.0,1023,10,59,2013-01-02 10:00:00,United Air Lines Inc.
1164,1164,2013,1,2,1057.0,1100,-3.0,1343.0,1431,-48.0,B6,641,N784JB,JFK,SFO,330.0,2586,11,0,2013-01-02 11:00:00,JetBlue Airways
1165,1165,2013,1,2,1057.0,1045,12.0,1406.0,1351,15.0,UA,491,N677UA,EWR,IAH,226.0,1400,10,45,2013-01-02 10:00:00,United Air Lines Inc.
1166,1166,2013,1,2,1100.0,1100,0.0,1408.0,1438,-30.0,UA,642,N557UA,JFK,SFO,340.0,2586,11,0,2013-01-02 11:00:00,United Air Lines Inc.
1167,1167,2013,1,2,1101.0,1100,1.0,1201.0,1215,-14.0,WN,3094,N701GS,LGA,BWI,35.0,185,11,0,2013-01-02 11:00:00,Southwest Airlines Co.
1168,1168,2013,1,2,1102.0,1115,-13.0,1430.0,1425,5.0,AA,2099,N3BXAA,LGA,MIA,168.0,1096,11,15,2013-01-02 11:00:00,American Airlines Inc.
1169,1169,2013,1,2,1109.0,1115,-6.0,1220.0,1226,-6.0,B6,24,N267JB,JFK,BTV,53.0,266,11,15,2013-01-02 11:00:00,JetBlue Airways
1170,1170,2013,1,2,1109.0,1115,-6.0,1312.0,1315,-3.0,DL,1031,N366NB,LGA,DTW,92.0,502,11,15,2013-01-02 11:00:00,Delta Air Lines Inc.
1171,1171,2013,1,2,1109.0,1115,-6.0,1313.0,1310,3.0,MQ,4485,N711MQ,LGA,CMH,89.0,479,11,15,2013-01-02 11:00:00,Envoy Air
1172,1172,2013,1,2,1110.0,1030,40.0,1231.0,1210,21.0,AA,321,N4UCAA,LGA,ORD,116.0,733,10,30,2013-01-02 10:00:00,American Airlines Inc.
1173,1173,2013,1,2,1111.0,1059,12.0,1437.0,1420,17.0,DL,2071,N370NW,LGA,MIA,167.0,1096,10,59,2013-01-02 10:00:00,Delta Air Lines Inc.
1174,1174,2013,1,2,1115.0,1120,-5.0,1248.0,1250,-2.0,EV,5218,N730EV,LGA,PIT,60.0,335,11,20,2013-01-02 11:00:00,ExpressJet Airlines Inc.
1175,1175,2013,1,2,1122.0,1130,-8.0,1407.0,1430,-23.0,DL,695,N983DL,JFK,MCO,144.0,944,11,30,2013-01-02 11:00:00,Delta Air Lines Inc.
1176,1176,2013,1,2,1123.0,1110,13.0,1434.0,1340,54.0,UA,1477,N76529,LGA,DEN,270.0,1620,11,10,2013-01-02 11:00:00,United Air Lines Inc.
1177,1177,2013,1,2,1124.0,1125,-1.0,1315.0,1305,10.0,AA,327,N3DLAA,LGA,ORD,133.0,733,11,25,2013-01-02 11:00:00,American Airlines Inc.
1178,1178,2013,1,2,1124.0,1130,-6.0,1340.0,1332,8.0,US,1085,N162UW,LGA,CLT,104.0,544,11,30,2013-01-02 11:00:00,US Airways Inc.
1179,1179,2013,1,2,1125.0,1020,65.0,1309.0,1223,46.0,EV,5026,N738EV,EWR,DTW,86.0,488,10,20,2013-01-02 10:00:00,ExpressJet Airlines Inc.
1180,1180,2013,1,2,1125.0,925,120.0,1445.0,1146,,9E,3658,N8783E,LGA,GRR,,618,9,25,2013-01-02 09:00:00,Endeavor Air Inc.
1181,1181,2013,1,2,1125.0,1130,-5.0,1416.0,1448,-32.0,UA,703,N510UA,JFK,LAX,332.0,2475,11,30,2013-01-02 11:00:00,United Air Lines Inc.
1182,1182,2013,1,2,1126.0,1135,-9.0,1451.0,1455,-4.0,DL,1171,N327NW,LGA,RSW,169.0,1080,11,35,2013-01-02 11:00:00,Delta Air Lines Inc.
1183,1183,2013,1,2,1126.0,1125,1.0,1333.0,1325,8.0,WN,316,N258WN,LGA,STL,162.0,888,11,25,2013-01-02 11:00:00,Southwest Airlines Co.
1184,1184,2013,1,2,1127.0,1129,-2.0,1431.0,1437,-6.0,B6,133,N775JB,JFK,RSW,168.0,1074,11,29,2013-01-02 11:00:00,JetBlue Airways
1185,1185,2013,1,2,1130.0,1135,-5.0,1420.0,1443,-23.0,UA,569,N817UA,EWR,TPA,153.0,997,11,35,2013-01-02 11:00:00,United Air Lines Inc.
1186,1186,2013,1,2,1130.0,1129,1.0,1600.0,1623,-23.0,UA,1663,N77510,EWR,SJU,194.0,1608,11,29,2013-01-02 11:00:00,United Air Lines Inc.
1187,1187,2013,1,2,1131.0,1130,1.0,1436.0,1450,-14.0,VX,409,N627VA,JFK,LAX,341.0,2475,11,30,2013-01-02 11:00:00,Virgin America
1188,1188,2013,1,2,1134.0,1123,11.0,1449.0,1425,24.0,B6,1,N506JB,JFK,FLL,175.0,1069,11,23,2013-01-02 11:00:00,JetBlue Airways
1189,1189,2013,1,2,1137.0,1140,-3.0,1442.0,1451,-9.0,DL,2175,N997DL,LGA,PBI,148.0,1035,11,40,2013-01-02 11:00:00,Delta Air Lines Inc.
1190,1190,2013,1,2,1139.0,1140,-1.0,1436.0,1445,-9.0,AA,1623,N3GSAA,EWR,MIA,154.0,1085,11,40,2013-01-02 11:00:00,American Airlines Inc.
1191,1191,2013,1,2,1141.0,1145,-4.0,1411.0,1408,3.0,DL,401,N325NB,EWR,ATL,128.0,746,11,45,2013-01-02 11:00:00,Delta Air Lines Inc.
1192,1192,2013,1,2,1143.0,1145,-2.0,1435.0,1507,-32.0,UA,1010,N33714,EWR,SNA,334.0,2434,11,45,2013-01-02 11:00:00,United Air Lines Inc.
1193,1193,2013,1,2,1144.0,1131,13.0,1353.0,1342,11.0,DL,2219,N933DL,LGA,MSP,158.0,1020,11,31,2013-01-02 11:00:00,Delta Air Lines Inc.
1194,1194,2013,1,2,1145.0,1150,-5.0,1343.0,1345,-2.0,MQ,4646,N504MQ,LGA,MSP,157.0,1020,11,50,2013-01-02 11:00:00,Envoy Air
1195,1195,2013,1,2,1147.0,1155,-8.0,1318.0,1327,-9.0,FL,353,N894AT,LGA,CAK,66.0,397,11,55,2013-01-02 11:00:00,AirTran Airways Corporation
1196,1196,2013,1,2,1152.0,1150,2.0,1452.0,1459,-7.0,DL,2185,N342NB,LGA,TPA,153.0,1010,11,50,2013-01-02 11:00:00,Delta Air Lines Inc.
1197,1197,2013,1,2,1153.0,1200,-7.0,1313.0,1315,-2.0,MQ,4425,N853MQ,JFK,DCA,55.0,213,12,0,2013-01-02 12:00:00,Envoy Air
1198,1198,2013,1,2,1156.0,1205,-9.0,1520.0,1520,0.0,AA,743,N548AA,LGA,DFW,243.0,1389,12,5,2013-01-02 12:00:00,American Airlines Inc.
1199,1199,2013,1,2,1156.0,1200,-4.0,1437.0,1448,-11.0,B6,523,N612JB,EWR,MCO,140.0,937,12,0,2013-01-02 12:00:00,JetBlue Airways
1200,1200,2013,1,2,1156.0,1158,-2.0,1517.0,1502,15.0,B6,625,N192JB,JFK,HOU,241.0,1428,11,58,2013-01-02 11:00:00,JetBlue Airways
1201,1201,2013,1,2,1156.0,1200,-4.0,1509.0,1529,-20.0,DL,863,N624AG,JFK,LAX,348.0,2475,12,0,2013-01-02 12:00:00,Delta Air Lines Inc.
1202,1202,2013,1,2,1156.0,1200,-4.0,1427.0,1430,-3.0,MQ,4658,N531MQ,LGA,ATL,125.0,762,12,0,2013-01-02 12:00:00,Envoy Air
1203,1203,2013,1,2,1156.0,1200,-4.0,1254.0,1320,-26.0,UA,1248,N76523,EWR,BOS,36.0,200,12,0,2013-01-02 12:00:00,United Air Lines Inc.
1204,1204,2013,1,2,1158.0,1200,-2.0,1247.0,1306,-19.0,B6,1174,N216JB,EWR,BOS,35.0,200,12,0,2013-01-02 12:00:00,JetBlue Airways
1205,1205,2013,1,2,1158.0,1200,-2.0,1441.0,1440,1.0,DL,1705,N323NB,LGA,MSY,196.0,1183,12,0,2013-01-02 12:00:00,Delta Air Lines Inc.
1206,1206,2013,1,2,1159.0,1129,30.0,1342.0,1309,33.0,EV,4247,N11194,EWR,RDU,81.0,416,11,29,2013-01-02 11:00:00,ExpressJet Airlines Inc.
1207,1207,2013,1,2,1159.0,1200,-1.0,1512.0,1519,-7.0,DL,1443,N908DL,LGA,FLL,161.0,1076,12,0,2013-01-02 12:00:00,Delta Air Lines Inc.
1208,1208,2013,1,2,1159.0,1200,-1.0,1408.0,1356,12.0,US,1443,N764US,JFK,CLT,110.0,541,12,0,2013-01-02 12:00:00,US Airways Inc.
1209,1209,2013,1,2,1200.0,1145,15.0,1418.0,1335,43.0,WN,3018,N364SW,EWR,STL,176.0,872,11,45,2013-01-02 11:00:00,Southwest Airlines Co.
1210,1210,2013,1,2,1200.0,1200,0.0,1513.0,1505,8.0,UA,1461,N27724,EWR,IAH,232.0,1400,12,0,2013-01-02 12:00:00,United Air Lines Inc.
1211,1211,2013,1,2,1201.0,1200,1.0,1504.0,1545,-41.0,VX,25,N846VA,JFK,SFO,338.0,2586,12,0,2013-01-02 12:00:00,Virgin America
1212,1212,2013,1,2,1202.0,1135,27.0,1340.0,1330,10.0,MQ,4553,N734MQ,LGA,CLE,75.0,419,11,35,2013-01-02 11:00:00,Envoy Air
1213,1213,2013,1,2,1204.0,1200,4.0,1511.0,1510,1.0,AA,3,N319AA,JFK,LAX,341.0,2475,12,0,2013-01-02 12:00:00,American Airlines Inc.
1214,1214,2013,1,2,1205.0,1129,36.0,1316.0,1239,37.0,EV,4479,N13903,EWR,PWM,50.0,284,11,29,2013-01-02 11:00:00,ExpressJet Airlines Inc.
1215,1215,2013,1,2,1205.0,1205,0.0,1349.0,1345,4.0,MQ,4431,N725MQ,LGA,RDU,86.0,431,12,5,2013-01-02 12:00:00,Envoy Air
1216,1216,2013,1,2,1206.0,1209,-3.0,1311.0,1328,-17.0,EV,4216,N14168,EWR,BUF,49.0,282,12,9,2013-01-02 12:00:00,ExpressJet Airlines Inc.
1217,1217,2013,1,2,1206.0,1156,10.0,1457.0,1452,5.0,UA,1037,N17105,EWR,MCO,148.0,937,11,56,2013-01-02 11:00:00,United Air Lines Inc.
1218,1218,2013,1,2,1208.0,1205,3.0,1523.0,1437,46.0,EV,3850,N14998,EWR,ATL,134.0,746,12,5,2013-01-02 12:00:00,ExpressJet Airlines Inc.
1219,1219,2013,1,2,1209.0,1212,-3.0,1451.0,1440,11.0,UA,1492,N14214,EWR,DEN,246.0,1605,12,12,2013-01-02 12:00:00,United Air Lines Inc.
1220,1220,2013,1,2,1213.0,1220,-7.0,1421.0,1415,6.0,AA,1757,N578AA,LGA,STL,172.0,888,12,20,2013-01-02 12:00:00,American Airlines Inc.
1221,1221,2013,1,2,1216.0,1220,-4.0,1520.0,1531,-11.0,B6,673,N796JB,JFK,LAX,337.0,2475,12,20,2013-01-02 12:00:00,JetBlue Airways
1222,1222,2013,1,2,1217.0,1220,-3.0,1334.0,1350,-16.0,MQ,3697,N510MQ,EWR,ORD,118.0,719,12,20,2013-01-02 12:00:00,Envoy Air
1223,1223,2013,1,2,1220.0,1229,-9.0,1513.0,1526,-13.0,B6,27,N203JB,JFK,TPA,161.0,1005,12,29,2013-01-02 12:00:00,JetBlue Airways
1224,1224,2013,1,2,1220.0,1218,2.0,1521.0,1529,-8.0,UA,391,N586UA,EWR,SFO,316.0,2565,12,18,2013-01-02 12:00:00,United Air Lines Inc.
1225,1225,2013,1,2,1222.0,1207,15.0,1329.0,1314,15.0,EV,4347,N14972,EWR,BTV,48.0,266,12,7,2013-01-02 12:00:00,ExpressJet Airlines Inc.
1226,1226,2013,1,2,1228.0,1045,103.0,1354.0,1212,102.0,EV,4322,N16919,EWR,MKE,131.0,725,10,45,2013-01-02 10:00:00,ExpressJet Airlines Inc.
1227,1227,2013,1,2,1228.0,1229,-1.0,1430.0,1424,6.0,EV,4640,N13988,EWR,DAY,106.0,533,12,29,2013-01-02 12:00:00,ExpressJet Airlines Inc.
1228,1228,2013,1,2,1229.0,1204,25.0,1505.0,1434,31.0,EV,4294,N17984,EWR,JAX,131.0,820,12,4,2013-01-02 12:00:00,ExpressJet Airlines Inc.
1229,1229,2013,1,2,1230.0,1235,-5.0,1423.0,1438,-15.0,EV,5311,N752EV,EWR,DTW,90.0,488,12,35,2013-01-02 12:00:00,ExpressJet Airlines Inc.
1230,1230,2013,1,2,1230.0,1235,-5.0,1408.0,1415,-7.0,MQ,4404,N837MQ,JFK,RDU,85.0,427,12,35,2013-01-02 12:00:00,Envoy Air
1231,1231,2013,1,2,1234.0,1225,9.0,1354.0,1348,6.0,B6,66,N304JB,JFK,BUF,63.0,301,12,25,2013-01-02 12:00:00,JetBlue Airways
1232,1232,2013,1,2,1235.0,1230,5.0,1614.0,1610,4.0,UA,1114,N37290,EWR,PHX,320.0,2133,12,30,2013-01-02 12:00:00,United Air Lines Inc.
1233,1233,2013,1,2,1236.0,1238,-2.0,1446.0,1446,0.0,DL,1131,N927DA,LGA,DTW,101.0,502,12,38,2013-01-02 12:00:00,Delta Air Lines Inc.
1234,1234,2013,1,2,1236.0,1240,-4.0,1403.0,1405,-2.0,WN,3223,N486WN,LGA,MKE,127.0,738,12,40,2013-01-02 12:00:00,Southwest Airlines Co.
1235,1235,2013,1,2,1236.0,1200,36.0,1417.0,1330,47.0,MQ,4601,N502MQ,LGA,BNA,139.0,764,12,0,2013-01-02 12:00:00,Envoy Air
1236,1236,2013,1,2,1239.0,1200,39.0,1429.0,1342,47.0,EV,4147,N36915,EWR,CMH,95.0,463,12,0,2013-01-02 12:00:00,ExpressJet Airlines Inc.
1237,1237,2013,1,2,1239.0,1220,19.0,1328.0,1320,8.0,WN,1672,N941WN,EWR,BWI,36.0,169,12,20,2013-01-02 12:00:00,Southwest Airlines Co.
1238,1238,2013,1,2,1240.0,1245,-5.0,1538.0,1600,-22.0,AA,2253,N3BHAA,LGA,MIA,158.0,1096,12,45,2013-01-02 12:00:00,American Airlines Inc.
1239,1239,2013,1,2,1240.0,1240,0.0,1556.0,1540,16.0,AA,1853,N4XRAA,EWR,DFW,233.0,1372,12,40,2013-01-02 12:00:00,American Airlines Inc.
1240,1240,2013,1,2,1240.0,1245,-5.0,1521.0,1616,-55.0,DL,2174,N3751B,JFK,SLC,264.0,1990,12,45,2013-01-02 12:00:00,Delta Air Lines Inc.
1241,1241,2013,1,2,1243.0,1229,14.0,1453.0,1428,25.0,EV,4118,N14542,EWR,DTW,108.0,488,12,29,2013-01-02 12:00:00,ExpressJet Airlines Inc.
1242,1242,2013,1,2,1244.0,900,224.0,1431.0,1104,207.0,EV,4412,N13958,EWR,MYR,94.0,550,9,0,2013-01-02 09:00:00,ExpressJet Airlines Inc.
1243,1243,2013,1,2,1245.0,1249,-4.0,1718.0,1800,-42.0,DL,315,N679DA,JFK,SJU,188.0,1598,12,49,2013-01-02 12:00:00,Delta Air Lines Inc.
1244,1244,2013,1,2,1249.0,1245,4.0,1555.0,1550,5.0,AA,745,N3FBAA,LGA,DFW,226.0,1389,12,45,2013-01-02 12:00:00,American Airlines Inc.
1245,1245,2013,1,2,1249.0,1258,-9.0,1535.0,1610,-35.0,B6,209,N658JB,JFK,LGB,333.0,2465,12,58,2013-01-02 12:00:00,JetBlue Airways
1246,1246,2013,1,2,1250.0,1245,5.0,1349.0,1350,-1.0,AA,1850,N3AUAA,JFK,BOS,36.0,187,12,45,2013-01-02 12:00:00,American Airlines Inc.
1247,1247,2013,1,2,1251.0,1250,1.0,1552.0,1603,-11.0,UA,633,N514UA,LGA,IAH,225.0,1416,12,50,2013-01-02 12:00:00,United Air Lines Inc.
1248,1248,2013,1,2,1253.0,1300,-7.0,1505.0,1508,-3.0,9E,3903,N8432A,EWR,CVG,111.0,569,13,0,2013-01-02 13:00:00,Endeavor Air Inc.
1249,1249,2013,1,2,1254.0,1300,-6.0,1545.0,1537,8.0,DL,781,N618DL,LGA,ATL,126.0,762,13,0,2013-01-02 13:00:00,Delta Air Lines Inc.
1250,1250,2013,1,2,1255.0,1259,-4.0,1501.0,1502,-1.0,US,1459,N185UW,LGA,CLT,104.0,544,12,59,2013-01-02 12:00:00,US Airways Inc.
1251,1251,2013,1,2,1256.0,1252,4.0,1600.0,1555,5.0,B6,85,N806JB,JFK,FLL,166.0,1069,12,52,2013-01-02 12:00:00,JetBlue Airways
1252,1252,2013,1,2,1256.0,1300,-4.0,1526.0,1518,8.0,DL,1869,N334NB,LGA,CVG,110.0,585,13,0,2013-01-02 13:00:00,Delta Air Lines Inc.
1253,1253,2013,1,2,1256.0,1225,31.0,1409.0,1345,24.0,WN,408,N936WN,EWR,MDW,114.0,711,12,25,2013-01-02 12:00:00,Southwest Airlines Co.
1254,1254,2013,1,2,1257.0,1303,-6.0,1356.0,1411,-15.0,EV,4129,N13969,EWR,DCA,46.0,199,13,3,2013-01-02 13:00:00,ExpressJet Airlines Inc.
1255,1255,2013,1,2,1257.0,1300,-3.0,1529.0,1527,2.0,DL,673,N301DQ,EWR,ATL,126.0,746,13,0,2013-01-02 13:00:00,Delta Air Lines Inc.
1256,1256,2013,1,2,1257.0,1257,0.0,1613.0,1607,6.0,UA,1434,N24706,EWR,DFW,231.0,1372,12,57,2013-01-02 12:00:00,United Air Lines Inc.
1257,1257,2013,1,2,1258.0,1255,3.0,1537.0,1535,2.0,WN,1251,N291WN,LGA,DEN,258.0,1620,12,55,2013-01-02 12:00:00,Southwest Airlines Co.
1258,1258,2013,1,2,1258.0,1300,-2.0,1448.0,1450,-2.0,MQ,4426,N723MQ,LGA,CMH,84.0,479,13,0,2013-01-02 13:00:00,Envoy Air
1259,1259,2013,1,2,1258.0,1300,-2.0,1557.0,1601,-4.0,UA,1186,N13248,EWR,MIA,159.0,1085,13,0,2013-01-02 13:00:00,United Air Lines Inc.
1260,1260,2013,1,2,1258.0,1259,-1.0,1437.0,1438,-1.0,UA,1200,N14118,EWR,ORD,136.0,719,12,59,2013-01-02 12:00:00,United Air Lines Inc.
1261,1261,2013,1,2,1300.0,1300,0.0,1601.0,1554,7.0,B6,991,N529JB,JFK,PBI,157.0,1028,13,0,2013-01-02 13:00:00,JetBlue Airways
1262,1262,2013,1,2,1301.0,1259,2.0,1358.0,1404,-6.0,B6,1006,N306JB,JFK,BOS,40.0,187,12,59,2013-01-02 12:00:00,JetBlue Airways
1263,1263,2013,1,2,1305.0,1300,5.0,1442.0,1440,2.0,AA,329,N581AA,LGA,ORD,135.0,733,13,0,2013-01-02 13:00:00,American Airlines Inc.
1264,1264,2013,1,2,1306.0,1308,-2.0,1535.0,1537,-2.0,FL,348,N935AT,LGA,ATL,122.0,762,13,8,2013-01-02 13:00:00,AirTran Airways Corporation
1265,1265,2013,1,2,1307.0,1315,-8.0,1518.0,1505,13.0,US,1615,N543UW,EWR,CLT,109.0,529,13,15,2013-01-02 13:00:00,US Airways Inc.
1266,1266,2013,1,2,1312.0,1315,-3.0,1456.0,1452,4.0,EV,4552,N15986,EWR,GSO,88.0,445,13,15,2013-01-02 13:00:00,ExpressJet Airlines Inc.
1267,1267,2013,1,2,1318.0,1315,3.0,1626.0,1605,21.0,B6,393,N805JB,LGA,MCO,144.0,950,13,15,2013-01-02 13:00:00,JetBlue Airways
1268,1268,2013,1,2,1318.0,1320,-2.0,1634.0,1636,-2.0,UA,1425,N12125,EWR,LAX,340.0,2454,13,20,2013-01-02 13:00:00,United Air Lines Inc.
1269,1269,2013,1,2,1319.0,1305,14.0,1633.0,1615,18.0,WN,3294,N950WN,EWR,HOU,240.0,1411,13,5,2013-01-02 13:00:00,Southwest Airlines Co.
1270,1270,2013,1,2,1320.0,1325,-5.0,1513.0,1505,8.0,MQ,4475,N730MQ,LGA,RDU,89.0,431,13,25,2013-01-02 13:00:00,Envoy Air
1271,1271,2013,1,2,1323.0,1315,8.0,1620.0,1611,9.0,B6,505,N630JB,EWR,FLL,164.0,1065,13,15,2013-01-02 13:00:00,JetBlue Airways
1272,1272,2013,1,2,1324.0,1330,-6.0,1552.0,1605,-13.0,DL,2043,N324US,JFK,ATL,130.0,760,13,30,2013-01-02 13:00:00,Delta Air Lines Inc.
1273,1273,2013,1,2,1326.0,1330,-4.0,1650.0,1655,-5.0,VX,411,N635VA,JFK,LAX,361.0,2475,13,30,2013-01-02 13:00:00,Virgin America
1274,1274,2013,1,2,1327.0,1329,-2.0,1433.0,1453,-20.0,EV,4254,N21154,EWR,BUF,54.0,282,13,29,2013-01-02 13:00:00,ExpressJet Airlines Inc.
1275,1275,2013,1,2,1328.0,1330,-2.0,1621.0,1641,-20.0,B6,355,N637JB,JFK,BUR,339.0,2465,13,30,2013-01-02 13:00:00,JetBlue Airways
1276,1276,2013,1,2,1331.0,1201,90.0,1441.0,1318,83.0,EV,4511,N13975,EWR,ROC,48.0,246,12,1,2013-01-02 12:00:00,ExpressJet Airlines Inc.
1277,1277,2013,1,2,1331.0,1324,7.0,1804.0,1810,-6.0,B6,705,N665JB,JFK,SJU,193.0,1598,13,24,2013-01-02 13:00:00,JetBlue Airways
1278,1278,2013,1,2,1332.0,904,268.0,1616.0,1128,288.0,EV,4364,N41104,EWR,MCI,203.0,1092,9,4,2013-01-02 09:00:00,ExpressJet Airlines Inc.
1279,1279,2013,1,2,1332.0,1327,5.0,1419.0,1433,-14.0,EV,4316,N14153,EWR,ALB,33.0,143,13,27,2013-01-02 13:00:00,ExpressJet Airlines Inc.
1280,1280,2013,1,2,1333.0,1259,34.0,1503.0,1418,45.0,B6,32,N339JB,JFK,ROC,62.0,264,12,59,2013-01-02 12:00:00,JetBlue Airways
1281,1281,2013,1,2,1335.0,1322,13.0,1414.0,1416,-2.0,EV,4660,N21537,EWR,BDL,24.0,116,13,22,2013-01-02 13:00:00,ExpressJet Airlines Inc.
1282,1282,2013,1,2,1338.0,1340,-2.0,1631.0,1626,5.0,B6,525,N187JB,EWR,MCO,148.0,937,13,40,2013-01-02 13:00:00,JetBlue Airways
1283,1283,2013,1,2,1339.0,1325,14.0,1617.0,1542,35.0,EV,4417,N17108,EWR,OMA,200.0,1134,13,25,2013-01-02 13:00:00,ExpressJet Airlines Inc.
1284,1284,2013,1,2,1339.0,1335,4.0,1611.0,1608,3.0,B6,615,N353JB,JFK,JAX,133.0,828,13,35,2013-01-02 13:00:00,JetBlue Airways
1285,1285,2013,1,2,1339.0,1335,4.0,1643.0,1631,12.0,B6,431,N613JB,LGA,SRQ,167.0,1047,13,35,2013-01-02 13:00:00,JetBlue Airways
1286,1286,2013,1,2,1339.0,1341,-2.0,1651.0,1642,9.0,UA,1164,N25705,EWR,FLL,172.0,1065,13,41,2013-01-02 13:00:00,United Air Lines Inc.
1287,1287,2013,1,2,1340.0,1229,71.0,1603.0,1427,96.0,EV,4135,N31131,EWR,CLT,105.0,529,12,29,2013-01-02 12:00:00,ExpressJet Airlines Inc.
1288,1288,2013,1,2,1341.0,1320,21.0,1548.0,1504,44.0,EV,3832,N12996,EWR,STL,174.0,872,13,20,2013-01-02 13:00:00,ExpressJet Airlines Inc.
1289,1289,2013,1,2,1341.0,1345,-4.0,1648.0,1705,-17.0,AA,117,N332AA,JFK,LAX,344.0,2475,13,45,2013-01-02 13:00:00,American Airlines Inc.
1290,1290,2013,1,2,1341.0,1200,101.0,1627.0,1440,107.0,DL,1947,N973DL,LGA,ATL,126.0,762,12,0,2013-01-02 12:00:00,Delta Air Lines Inc.
1291,1291,2013,1,2,1342.0,1345,-3.0,1650.0,1705,-15.0,AA,1073,N3GVAA,LGA,MIA,158.0,1096,13,45,2013-01-02 13:00:00,American Airlines Inc.
1292,1292,2013,1,2,1343.0,1345,-2.0,1702.0,1646,16.0,DL,1685,N362NW,LGA,MCO,150.0,950,13,45,2013-01-02 13:00:00,Delta Air Lines Inc.
1293,1293,2013,1,2,1344.0,1344,0.0,1940.0,1944,-4.0,UA,15,N77066,EWR,HNL,634.0,4963,13,44,2013-01-02 13:00:00,United Air Lines Inc.
1294,1294,2013,1,2,1345.0,1240,65.0,1642.0,1555,47.0,AA,2041,N5CYAA,JFK,MIA,159.0,1089,12,40,2013-01-02 12:00:00,American Airlines Inc.
1295,1295,2013,1,2,1346.0,1350,-4.0,1548.0,1545,3.0,MQ,4577,N6EAMQ,LGA,CLT,103.0,544,13,50,2013-01-02 13:00:00,Envoy Air
1296,1296,2013,1,2,1346.0,1350,-4.0,1702.0,1715,-13.0,US,688,N656AW,EWR,PHX,299.0,2133,13,50,2013-01-02 13:00:00,US Airways Inc.
1297,1297,2013,1,2,1347.0,1345,2.0,1509.0,1510,-1.0,WN,2967,N917WN,LGA,MDW,123.0,725,13,45,2013-01-02 13:00:00,Southwest Airlines Co.
1298,1298,2013,1,2,1352.0,1310,42.0,1509.0,1431,38.0,EV,4497,N14920,EWR,RIC,61.0,277,13,10,2013-01-02 13:00:00,ExpressJet Airlines Inc.
1299,1299,2013,1,2,1352.0,1355,-3.0,1635.0,1709,-34.0,B6,83,N712JB,JFK,SEA,323.0,2422,13,55,2013-01-02 13:00:00,JetBlue Airways
1300,1300,2013,1,2,1353.0,1356,-3.0,1715.0,1650,25.0,B6,1783,N563JB,JFK,MCO,163.0,944,13,56,2013-01-02 13:00:00,JetBlue Airways
1301,1301,2013,1,2,1353.0,1350,3.0,1648.0,1640,8.0,UA,1153,N45905,EWR,IAH,208.0,1400,13,50,2013-01-02 13:00:00,United Air Lines Inc.
1302,1302,2013,1,2,1356.0,1359,-3.0,1509.0,1515,-6.0,EV,5712,N835AS,JFK,IAD,57.0,228,13,59,2013-01-02 13:00:00,ExpressJet Airlines Inc.
1303,1303,2013,1,2,1356.0,1355,1.0,1516.0,1510,6.0,B6,602,N239JB,JFK,PWM,45.0,273,13,55,2013-01-02 13:00:00,JetBlue Airways
1304,1304,2013,1,2,1358.0,1315,43.0,1550.0,1520,30.0,MQ,4564,N856MQ,LGA,DTW,83.0,502,13,15,2013-01-02 13:00:00,Envoy Air
1305,1305,2013,1,2,1402.0,1400,2.0,1611.0,1604,7.0,EV,4370,N34110,EWR,CHS,111.0,628,14,0,2013-01-02 14:00:00,ExpressJet Airlines Inc.
1306,1306,2013,1,2,1404.0,1359,5.0,1504.0,1514,-10.0,DL,2068,N319NB,JFK,BOS,36.0,187,13,59,2013-01-02 13:00:00,Delta Air Lines Inc.
1307,1307,2013,1,2,1405.0,1411,-6.0,1634.0,1640,-6.0,FL,349,N926AT,LGA,ATL,124.0,762,14,11,2013-01-02 14:00:00,AirTran Airways Corporation
1308,1308,2013,1,2,1410.0,1415,-5.0,1723.0,1737,-14.0,DL,981,N969DL,LGA,MIA,160.0,1096,14,15,2013-01-02 14:00:00,Delta Air Lines Inc.
1309,1309,2013,1,2,1412.0,1420,-8.0,1520.0,1550,-30.0,MQ,3728,N512MQ,EWR,ORD,111.0,719,14,20,2013-01-02 14:00:00,Envoy Air
1310,1310,2013,1,2,1412.0,838,334.0,1710.0,1147,323.0,UA,468,N474UA,EWR,MCO,150.0,937,8,38,2013-01-02 08:00:00,United Air Lines Inc.
1311,1311,2013,1,2,1416.0,1429,-13.0,1736.0,1803,-27.0,UA,257,N518UA,JFK,SFO,341.0,2586,14,29,2013-01-02 14:00:00,United Air Lines Inc.
1312,1312,2013,1,2,1420.0,1420,0.0,1624.0,1620,4.0,MQ,4588,N509MQ,LGA,MSP,165.0,1020,14,20,2013-01-02 14:00:00,Envoy Air
